玩家pid,玩家等级,累计充值rmb,评分,情感分类,Source,评论内容
1421072478,38,1549.5,10,满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1967686941,45,39555.8,10,中立,大R反馈,还想要多点体力
1093635018,21,2219.1,10,满意,玩家评论,提个建议
1748147973,51,19139.2,10,中立,玩家评论,话说，那些低级材料以后会有优化么
1630052889,30,214.6,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1742254847,49,0.0,10,中立,小R反馈,这期抽卡也太坑人了
1043915686,56,17079.4,10,不满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1111602378,28,0.0,10,不满意,小R反馈,国服大概什么时候会有累充奖励
1804359118,50,9755.2,10,满意,论坛讨论,春节会有新的198自选吗
1944775638,35,2298.7,10,满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1698315796,60,12997.0,10,满意,大R反馈,这概率是否有点过分了2:9
1834873166,24,2684.8,10,不满意,论坛讨论,就一个意见，不要实时pvp
1344916686,44,10613.9,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1921349285,30,0.0,10,不满意,大R反馈,这概率是否有点过分了2:9
1620311798,24,3016.5,10,不满意,论坛讨论,春节会有新的198自选吗
1280021449,11,0.0,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1211502959,36,3221.5,10,中立,大R反馈,能不能增加一个每周经验礼包
1170859897,50,12903.3,10,满意,玩家评论,这概率是否有点过分了2:9
1727458698,7,0.0,10,满意,小R反馈,你们这破保底，早晚逼得我不想氪了
1167799327,14,2197.3,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1759796307,31,1473.9,10,不满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1196919728,49,0.0,10,满意,大R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1285537960,47,726.5,10,满意,小R反馈,话说，那些低级材料以后会有优化么
1053683796,47,25686.0,10,中立,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1892637025,26,765.5,10,中立,小R反馈,就一个意见，不要实时pvp
1134479994,56,0.0,10,中立,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1237246763,50,23971.0,10,中立,小R反馈,今天阿列克谢
1130952071,40,2052.8,10,不满意,论坛讨论,能不能增加一个每周经验礼包
1550311867,22,1573.9,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1103227684,53,4741.1,10,中立,玩家评论,提个建议
1072395116,33,2741.8,10,满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1364745554,6,0.0,10,不满意,大R反馈,话说，那些低级材料以后会有优化么
1534649376,49,22702.5,10,中立,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1053321006,51,6460.9,10,中立,小R反馈,就一个意见，不要实时pvp
1099582326,46,1642.1,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1491669572,39,1914.1,10,满意,玩家评论,这期抽卡也太坑人了
1701968982,49,4028.6,10,中立,论坛讨论,这期抽卡也太坑人了
1513714012,25,0.0,10,不满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1578782418,18,0.0,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1343676832,42,0.0,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1328364202,57,0.0,10,满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1340710838,10,0.0,10,不满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1916305569,37,2447.5,10,不满意,玩家评论,能不能增加一个每周经验礼包
1649079580,19,938.2,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1856577270,37,2716.3,10,满意,论坛讨论,春节会有新的198自选吗
1884744708,37,593.4,10,不满意,大R反馈,还想要多点体力
1187890134,31,1287.9,10,满意,论坛讨论,这概率是否有点过分了2:9
1151418803,30,1365.7,10,不满意,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1377528779,53,9712.7,10,中立,小R反馈,还想要多点体力
1475707819,32,3805.7,10,中立,论坛讨论,就一个意见，不要实时pvp
1323041571,29,593.3,10,不满意,玩家评论,今天阿列克谢
1279251370,48,2713.9,10,不满意,论坛讨论,提个建议
1583422241,41,2299.4,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1582940066,43,7538.8,10,中立,论坛讨论,还想要多点体力
1376076778,19,0.0,10,中立,大R反馈,不用了?弃游了?谢谢
1487787804,53,24343.4,10,不满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1689454187,40,3315.1,10,中立,大R反馈,不用了?弃游了?谢谢
1339617752,47,17249.7,10,中立,玩家评论,国服大概什么时候会有累充奖励
1455835776,27,4355.5,10,不满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1466023569,41,28952.7,10,不满意,大R反馈,这概率是否有点过分了2:9
1738046987,8,0.0,10,不满意,玩家评论,就一个意见，不要实时pvp
1295880877,32,2125.2,10,不满意,小R反馈,提个建议
1978037395,43,1201.5,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1663741774,52,7502.9,10,不满意,论坛讨论,就一个意见，不要实时pvp
1402931436,35,1702.1,10,不满意,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1165270629,48,0.0,10,中立,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1296419149,42,22033.0,10,不满意,玩家评论,今天阿列克谢
1987314136,9,0.0,10,满意,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1055965879,23,0.0,10,中立,大R反馈,不用了?弃游了?谢谢
1550796414,39,1739.3,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1695218628,29,52.1,10,中立,论坛讨论,不用了?弃游了?谢谢
1284982861,41,671.5,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1749335186,31,0.0,10,满意,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1375130226,28,2191.3,10,中立,大R反馈,话说，那些低级材料以后会有优化么
1739203072,28,0.0,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1855831755,24,2111.2,10,中立,大R反馈,提个建议
1303636064,37,1728.2,10,不满意,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1547814806,48,1899.1,10,满意,大R反馈,这概率是否有点过分了2:9
1485889936,31,0.0,10,不满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1339316415,34,789.8,10,满意,小R反馈,春节会有新的198自选吗
1908793882,10,0.0,10,满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1483653342,42,2859.2,10,不满意,玩家评论,提个建议
1533392341,23,0.0,10,满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1274565330,35,1037.0,10,满意,小R反馈,今天阿列克谢
1397747088,11,0.0,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1956557987,54,11092.9,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1335391526,30,0.0,10,满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1519529392,53,24747.6,10,满意,玩家评论,就一个意见，不要实时pvp
1621237305,54,16275.8,10,中立,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1254609960,29,331.5,10,不满意,论坛讨论,就一个意见，不要实时pvp
1851345241,60,13623.4,10,满意,论坛讨论,这期抽卡也太坑人了
1594485925,33,3621.0,10,满意,论坛讨论,不用了?弃游了?谢谢
1747762754,37,3292.4,10,不满意,小R反馈,能不能增加一个每周经验礼包
1669046648,45,16790.3,10,中立,玩家评论,今天阿列克谢
1198321647,21,1536.1,10,中立,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1097227024,38,2352.7,10,中立,小R反馈,你们这破保底，早晚逼得我不想氪了
1079179542,34,1915.5,10,满意,大R反馈,话说，那些低级材料以后会有优化么
1370222599,54,14540.2,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1555883831,7,0.0,10,满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1866531848,47,6812.2,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1549582903,51,3764.4,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1208813322,25,0.0,10,中立,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1422072965,8,0.0,10,中立,大R反馈,不用了?弃游了?谢谢
1792486367,42,2779.3,10,不满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1675455363,50,4287.9,10,中立,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1662335183,41,2465.2,10,满意,玩家评论,春节会有新的198自选吗
1509764941,22,0.0,10,中立,论坛讨论,不用了?弃游了?谢谢
1361458352,18,0.0,10,不满意,小R反馈,今天阿列克谢
1743390554,23,0.0,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1900192587,54,0.0,10,中立,大R反馈,就一个意见，不要实时pvp
1160410590,54,0.0,10,满意,小R反馈,今天阿列克谢
1193548903,54,18402.1,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1702605106,34,408.3,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1755109478,54,21377.4,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1345972552,55,0.0,10,不满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1626207160,55,7022.2,10,不满意,大R反馈,还想要多点体力
1366010485,39,68.2,10,中立,小R反馈,提个建议
1637627853,48,2309.5,10,满意,小R反馈,这概率是否有点过分了2:9
1749755274,50,1483.4,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1837830778,18,456.6,10,满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1222789645,50,17761.5,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1470616537,38,0.0,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1790731914,61,8610.6,10,中立,大R反馈,不用了?弃游了?谢谢
1570338116,38,1953.8,10,不满意,玩家评论,提个建议
1124592168,35,2455.8,10,不满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1867301994,33,1244.9,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1826164749,36,2823.1,10,中立,玩家评论,65神兵扫荡连着七八天三金什么意思
1651423135,44,1182.6,10,中立,大R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1501856776,41,20890.7,10,满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1161387131,28,781.2,10,中立,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1439656221,42,2611.4,10,不满意,小R反馈,能不能增加一个每周经验礼包
1498236847,30,1733.4,10,中立,玩家评论,今天阿列克谢
1339967189,50,13404.3,10,不满意,小R反馈,春节会有新的198自选吗
1814011761,30,2069.3,10,满意,小R反馈,国服大概什么时候会有累充奖励
1763751294,48,8281.3,10,不满意,论坛讨论,你们这破保底，早晚逼得我不想氪了
1228940373,45,1608.0,10,不满意,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1214412068,52,16345.7,10,不满意,大R反馈,提个建议
1612827384,49,18864.5,10,中立,玩家评论,提个建议
1074071776,25,1412.0,10,中立,大R反馈,话说，那些低级材料以后会有优化么
1968767806,42,1760.7,10,中立,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1545279997,24,0.0,10,不满意,论坛讨论,提个建议
1982657282,51,13621.3,10,中立,玩家评论,这期抽卡也太坑人了
1025284302,45,1380.3,10,满意,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1149042542,52,0.0,10,中立,小R反馈,能不能增加一个每周经验礼包
1639034498,34,2775.9,10,中立,大R反馈,国服大概什么时候会有累充奖励
1762189284,48,4593.5,10,不满意,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1005593418,50,30726.9,10,不满意,玩家评论,提个建议
1270053943,25,1412.0,10,中立,玩家评论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1137498117,53,0.0,10,满意,玩家评论,国服大概什么时候会有累充奖励
1081754127,11,0.0,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1864518694,30,648.9,10,不满意,玩家评论,国服大概什么时候会有累充奖励
1113454455,19,0.0,10,中立,大R反馈,这概率是否有点过分了2:9
1977413582,42,2015.6,10,中立,玩家评论,提个建议
1242160283,36,2382.0,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1463876190,29,793.6,10,满意,玩家评论,这期抽卡也太坑人了
1765904892,49,9727.6,10,中立,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1934037699,47,1426.8,10,不满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1992841186,40,2502.4,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1363618817,45,12333.5,10,中立,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1499557163,25,1057.7,10,满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
